Left_distance_reading, Front_distance_reading, Left_motor_speed, Right_motor_speed
628.7669999999999,984.21,144.107,138.488
618.883,970.503,147.113,134.721
621.332,971.699,146.707,135.388
617.121,976.023,146.381,134.99200000000002
617.121,962.311,148.585,133.38
599.065,962.311,150.243,129.537
611.163,956.0260000000001,150.158,131.382
596.693,942.8610000000001,153.75799999999998,126.83200000000001
592.219,945.16,153.813,126.156
594.558,952.632,152.308,127.48700000000001
587.9540000000001,946.206,154.056,125.38
583.93,953.42,153.191,125.333
581.673,941.808,155.451,123.581
576.7919999999999,946.002,155.196,123.02
576.327,947.2689999999999,155.016,123.06
572.072,954.27,154.173,122.92299999999999
569.487,953.577,154.545,122.303
552.51,963.148,154.361,119.714
554.859,974.38,152.034,121.387
547.0269999999999,989.296,149.852,121.234
541.379,990.7660000000001,150.019,120.149
535.573,992.6489999999999,150.109,119.06700000000001
531.6569999999999,998.694,149.215,118.811
528.549,1009.36,147.317,119.182
534.366,1017.67,145.261,121.31200000000001
534.366,1005.32,147.701,120.073
530.979,1005.32,147.94799999999998,119.321
529.9780000000001,1011.59,146.77100000000002,119.72200000000001
525.673,998.409,149.727,117.463
522.5369999999999,1012.46,147.11700000000002,118.146
522.5369999999999,1000.06,149.63,116.934
518.04,1000.06,149.968,115.941
522.872,1024.67,144.618,119.416
522.872,1012.25,147.136,118.2
518.842,1012.25,147.417,117.3
516.6709999999999,1029.03,144.12,118.43700000000001
512.748,1021.64,145.89700000000002,116.838
512.748,1009.19,148.476,115.646
509.598,1009.19,148.701,114.944
505.124,1008.14,149.24,113.84899999999999
505.124,1046.64,141.128,117.477
496.316,1033.16,144.505,114.199
492.781,1052.01,140.641,115.12200000000001
496.675,1035.59,143.963,114.505
492.975,1029.82,145.429,113.132
492.975,1064.39,137.95,116.305
491.31199999999995,1064.39,138.028,115.915
487.26300000000003,1055.3,140.209,114.141
485.06,1063.99,138.41,114.413
485.06,1051.43,141.172,113.28
480.385,1051.43,141.418,112.197
481.50699999999995,1072.27,136.74200000000002,114.32
479.04900000000004,1059.81,139.624,112.632
481.055,1081.36,134.743,115.027
477.838,1068.77,137.68200000000002,113.14399999999999
479.73,1083.32,134.358,114.88600000000001
480.801,1099.22,130.78,116.565
480.801,1087.35,133.42,115.50299999999999
478.474,1087.35,133.505,114.946
470.376,1102.04,130.469,114.289
470.376,1090.15,133.167,113.25200000000001
467.98,1090.15,133.252,112.677
468.918,1072.96,137.13,111.40799999999999
468.918,2718.15,115.0,119.861
464.843,1086.38,134.22899999999998,111.6
464.843,2706.78,115.0,118.814
463.009,2706.78,115.0,118.34299999999999
465.41,2716.85,115.0,118.959
462.189,2703.81,115.0,118.132
459.847,2682.81,115.0,117.53
456.89099999999996,2671.18,115.0,116.771
456.89099999999996,2658.97,115.0,116.771
453.309,2655.53,115.0,115.85
451.144,2643.32,115.0,115.294
450.046,2645.12,115.0,115.012
448.564,2633.49,115.0,115.0
451.478,2626.9,115.0,115.38
448.30400000000003,2614.69,115.0,115.0
450.54900000000004,2600.07,115.0,115.141
448.526,2588.46,115.0,115.0
449.084,2581.76,115.0,115.0
445.782,2569.56,115.0,115.0
448.361,2560.39,115.0,115.0
448.361,2548.19,115.0,115.0
445.38300000000004,2548.19,115.0,115.0
441.789,2556.55,115.0,115.0
439.68,2545.74,115.0,115.0
442.398,2542.77,115.0,115.0
442.398,2530.57,115.0,115.0
440.01800000000003,2530.57,115.0,115.0
435.906,2531.39,115.0,115.0
433.801,2519.18,115.0,115.0
432.62300000000005,2516.33,115.0,115.0
437.244,2504.32,115.0,115.0
435.035,2492.11,115.0,115.0
433.07300000000004,2498.31,115.0,115.0
430.44300000000004,2486.11,115.0,115.0
432.769,2481.87,115.0,115.0
430.287,2470.26,115.0,115.0
430.517,2472.73,115.0,115.0
430.517,2460.53,115.0,115.0
428.085,2460.53,115.0,115.0
428.085,2448.33,115.0,115.0
425.789,2448.33,115.0,115.0
427.76300000000003,2443.28,115.0,115.0
425.866,2430.76,115.0,115.0
423.746,2418.56,115.0,115.0
420.483,2422.45,115.0,115.0
415.45099999999996,2412.96,115.0,115.0
413.522,2402.16,115.0,115.0
420.635,2398.62,115.0,115.0
415.848,2385.58,115.0,115.0
413.278,2373.38,115.0,115.0
410.81300000000005,2376.64,115.0,115.0
410.81300000000005,2365.03,115.0,115.0
409.24800000000005,2365.03,115.0,115.0
415.09,2385.84,115.0,115.0
415.09,2373.64,115.0,115.0
412.32300000000004,2373.64,115.0,115.0
410.496,2379.43,115.0,115.0
408.161,2367.24,115.0,115.0
408.273,2380.31,115.0,115.0
406.94,2368.72,115.0,115.0
405.046,2373.64,115.0,115.0
402.874,2361.44,115.0,115.0
398.455,2372.31,115.715,115.0
398.455,2360.11,115.715,115.0
396.07599999999996,2360.11,116.815,115.0
398.994,2364.9,115.465,115.0
397.278,2353.29,116.259,115.0
399.325,2365.82,115.31200000000001,115.0
396.659,2354.42,116.545,115.0
394.205,2342.22,117.68,115.0
395.54699999999997,2349.37,117.06,115.0
393.931,2337.76,117.807,115.0
391.60699999999997,2325.56,118.882,115.0
384.31699999999995,2324.47,122.25399999999999,115.0
384.31699999999995,2312.27,122.25399999999999,115.0
382.17800000000005,2312.27,123.243,115.0
385.07300000000004,2318.17,121.904,115.0
385.13699999999994,2309.82,121.874,115.0
382.546,2297.61,123.072,115.0
378.639,2297.04,124.88,115.0
377.32300000000004,2285.43,125.488,115.0
382.19800000000004,2290.89,123.234,115.0
382.19800000000004,2278.69,123.234,115.0
380.37,2278.69,124.079,115.0
377.02099999999996,2269.3,125.62799999999999,115.0
374.345,2257.09,126.866,115.0
376.702,2253.64,125.775,115.0
371.398,2232.84,128.22799999999998,115.0
368.441,2220.64,129.596,115.0
372.789,2215.34,127.585,115.0
370.05199999999996,2203.94,128.851,115.0
363.131,2199.05,132.05200000000002,115.0
361.13,2186.03,132.977,115.0
364.444,2189.19,131.445,115.0
364.444,2176.17,131.445,115.0
361.98800000000006,2176.17,132.58100000000002,115.0
367.416,2179.63,130.07,115.0
364.17900000000003,2167.42,131.567,115.0
361.08,2178.79,133.001,115.0
360.04,2167.17,133.481,115.0
360.67400000000004,2172.81,133.188,115.0
358.217,2159.79,134.325,115.0
358.217,2145.38,134.325,115.0
355.733,2145.38,135.47299999999998,115.0
354.506,2152.55,136.041,115.0
351.733,2140.92,137.32299999999998,115.0
355.44300000000004,2149.65,135.608,115.0
352.97900000000004,2130.68,136.747,115.0
352.97900000000004,2116.85,136.747,115.0
352.986,2116.85,136.744,115.0
350.31800000000004,2121.07,137.97799999999998,115.0
347.11199999999997,2108.05,139.461,115.0
348.035,2104.76,139.034,115.0
346.657,2085.82,139.671,115.0
343.306,2072.8,141.221,115.0
345.76199999999994,2063.61,140.085,115.0
345.76199999999994,2051.19,140.085,115.0
343.495,2051.19,141.134,115.0
343.27099999999996,2061.03,141.237,115.0
343.27099999999996,2048.01,141.237,115.0
340.98199999999997,2048.01,142.296,115.0
341.906,2049.41,141.869,115.0
341.906,2036.15,141.869,115.0
341.17900000000003,2036.15,142.205,115.0
338.11800000000005,2024.19,143.62,115.0
337.29699999999997,2011.76,144.0,115.0
337.82599999999996,2015.76,143.755,115.0
336.81800000000004,2003.33,144.222,115.0
342.254,2005.98,141.707,115.0
341.756,1992.75,141.938,115.0
337.786,1996.9,143.774,115.0
337.786,1984.5,143.774,115.0
337.00699999999995,1984.5,144.134,115.0
337.676,1971.93,143.825,115.0
336.88300000000004,1958.72,144.192,115.0
340.311,1957.7,142.606,115.0
338.82300000000004,1945.28,143.29399999999998,115.0
339.346,1957.17,143.053,115.0
339.346,1943.97,143.053,115.0
336.798,1943.97,144.231,115.0
334.656,1925.23,145.222,115.0
334.656,1912.01,145.222,115.0
333.185,1912.01,145.90200000000002,115.0
336.921,1915.67,144.174,115.0
336.921,1903.85,144.174,115.0
335.29400000000004,1903.85,144.92700000000002,115.0
332.25300000000004,1897.83,146.333,115.0
334.58,1888.0,145.257,115.0
333.194,1875.37,145.898,115.0
334.55699999999996,1872.64,145.268,115.0
334.55699999999996,1859.44,145.268,115.0
331.647,1859.44,146.613,115.0
336.639,1864.75,144.304,115.0
336.639,1852.98,144.304,115.0
335.70099999999996,1852.98,144.738,115.0
333.59,1840.38,145.715,115.0
332.57199999999995,1827.79,146.186,115.0
334.332,1838.33,145.371,115.0
342.33,1825.16,141.673,115.0
350.44800000000004,1819.65,137.918,115.0
350.44800000000004,1807.07,137.918,115.0
3776.19,1807.07,115.0,300.0
3762.4,1813.4,115.0,300.0
3762.4,1800.81,115.0,300.0
3758.04,1800.81,115.0,300.0
3760.72,1805.01,115.0,300.0
3760.72,1775.02,115.0,300.0
3754.76,1775.02,115.0,300.0
3748.65,1774.51,115.0,300.0
3785.3,1755.38,115.0,300.0
3772.25,1756.93,115.0,300.0
3839.02,1735.88,115.0,300.0
3810.23,1739.74,115.0,300.0
3887.65,1719.49,115.0,300.0
3958.05,1698.75,115.0,300.0
1851.17,1690.96,115.0,300.0
1849.42,1670.21,115.0,300.0
928.952,1668.6,115.0,238.06400000000002
926.677,1648.75,115.0,237.48
770.685,1655.4,115.0,197.398
769.75,1636.97,115.0,197.158
663.37,1635.46,115.0,169.824
607.664,1613.42,115.0,155.511
607.817,1599.98,115.0,155.55
612.115,1605.36,115.0,156.655
611.788,1591.32,115.0,156.57
634.89,1595.5,115.0,162.507
634.7330000000001,1581.44,115.0,162.466
645.029,1587.22,115.0,165.112
645.029,1573.94,115.0,165.112
644.331,1573.94,115.0,164.93200000000002
675.5010000000001,1563.05,115.0,172.94099999999997
675.5010000000001,1548.37,115.0,172.94099999999997
674.9860000000001,1548.37,115.0,172.80900000000003
701.663,1545.56,115.0,179.66299999999998
701.663,1530.89,115.0,179.66299999999998
701.3589999999999,1530.89,115.0,179.585
704.953,1528.69,115.0,180.50900000000001
704.953,1514.02,115.0,180.50900000000001
704.845,1514.02,115.0,180.481
700.2,1524.88,115.0,179.28799999999998
698.953,1510.38,115.0,178.967
713.3689999999999,1508.67,115.0,182.671
713.0369999999999,1494.8,115.0,182.58599999999998
732.075,1486.78,115.0,187.47799999999998
731.357,1472.26,115.0,187.293
726.938,1482.6,115.0,186.158
725.88,1468.48,115.0,185.886
726.694,1478.28,115.0,186.095
726.694,1797.35,115.0,186.095
727.1510000000001,1797.35,115.0,186.21200000000002
731.2660000000001,1777.3,115.0,187.27
731.1110000000001,1771.9,115.0,187.23
747.5189999999999,1777.22,115.0,191.446
734.068,1765.66,115.0,187.99
733.092,1764.17,115.0,187.739
747.291,1769.06,115.0,191.387
747.291,1755.88,115.0,191.387
746.319,1755.88,115.0,191.138
740.191,1759.42,115.0,189.563
743.829,1756.85,115.0,190.498
736.951,1757.38,115.0,188.73
747.337,1760.22,115.0,191.399
746.935,1754.98,115.0,191.296
758.0880000000001,1757.86,115.0,194.16099999999997
751.2310000000001,2029.0,115.0,192.4
751.2310000000001,2013.1,115.0,192.4
750.175,2013.1,115.0,192.128
751.668,2010.61,115.0,192.512
751.289,1995.59,115.0,192.41400000000002
744.237,1996.61,115.0,190.60299999999998
743.1619999999999,1981.2,115.0,190.326
736.6210000000001,1977.81,115.0,188.646
736.6210000000001,1963.27,115.0,188.646
736.291,1963.27,115.0,188.56099999999998
737.133,1960.69,115.0,188.77700000000002
737.133,1946.72,115.0,188.77700000000002
736.154,1946.72,115.0,188.52599999999998
736.154,1939.14,115.0,188.52599999999998
736.1039999999999,1939.14,115.0,188.513
732.701,1936.57,115.0,187.638
732.284,1922.47,115.0,187.53099999999998
750.81,1925.17,115.0,192.291
752.5830000000001,1913.81,115.0,192.747
752.5830000000001,1902.19,115.0,192.747
751.196,1902.19,115.0,192.391
742.76,1895.27,115.0,190.22299999999998
741.96,1912.45,115.0,190.017
744.1389999999999,1894.68,115.0,190.577
743.9060000000001,1917.74,115.0,190.518
736.97,1952.57,115.0,188.735
736.97,1937.66,115.0,188.735
735.867,1937.66,115.0,188.452
744.227,1925.48,115.0,190.6
753.3889999999999,1916.1,115.0,192.954
752.668,1901.26,115.0,192.769
753.725,1901.2,115.0,193.041
752.322,1885.67,115.0,192.68
742.8969999999999,1876.72,115.0,190.25799999999998
742.847,1860.92,115.0,190.245
740.311,1854.42,115.0,189.59400000000002
739.755,1853.88,115.0,189.451
741.957,1854.71,115.0,190.017
740.529,1853.36,115.0,189.65
736.4630000000001,1848.01,115.0,188.605
736.436,1850.39,115.0,188.59799999999998
745.302,1852.5,115.0,190.87599999999998
745.302,1845.13,115.0,190.87599999999998
744.446,1845.13,115.0,190.65599999999998
741.753,1834.56,115.0,189.96400000000003
741.753,1846.07,115.0,189.96400000000003
741.291,1846.07,115.0,189.84599999999998
735.0369999999999,1846.58,115.0,188.239
733.8530000000001,1851.24,115.0,187.93400000000003
733.8530000000001,1971.56,115.0,187.93400000000003
735.737,2044.46,115.0,188.419
735.1080000000001,2029.76,115.0,188.257
743.679,2035.42,115.0,190.459
743.679,2020.5,115.0,190.459
743.318,2020.5,115.0,190.36599999999999
743.717,2021.17,115.0,190.46900000000002
743.717,2006.6,115.0,190.46900000000002
742.633,2006.6,115.0,190.19
741.096,2005.83,115.0,189.795
741.096,1991.11,115.0,189.795
741.2660000000001,1991.11,115.0,189.83900000000003
748.1160000000001,1980.07,115.0,191.59900000000002
747.335,1965.36,115.0,191.399
739.7869999999999,1972.83,115.0,189.459
738.544,1958.06,115.0,189.14
739.018,1945.24,115.0,189.262
749.332,1958.99,115.0,191.912
748.559,1996.23,115.0,191.713
741.735,2000.27,115.0,189.96
740.419,2048.38,115.0,189.622
734.181,2045.5,115.0,188.019
734.181,2030.54,115.0,188.019
734.182,2030.54,115.0,188.019
735.7189999999999,2018.1,115.0,188.41400000000002
735.7189999999999,2637.17,115.0,188.41400000000002
734.096,2637.17,115.0,187.997
734.658,2651.19,115.0,188.141
733.7719999999999,2675.14,115.0,187.91400000000002
734.8539999999999,2662.41,115.0,188.192
734.8539999999999,2667.33,115.0,188.192
734.732,2667.33,115.0,188.16
741.663,2673.3,115.0,189.94099999999997
741.663,2677.11,115.0,189.94099999999997
740.097,2677.11,115.0,189.53900000000002
738.827,2682.78,115.0,189.213
730.928,2678.38,115.0,187.183
730.928,2683.97,115.0,187.183
730.182,2683.97,115.0,186.99099999999999
731.408,2689.34,115.0,187.30599999999998
731.408,2693.87,115.0,187.30599999999998
730.921,2693.87,115.0,187.18099999999998
730.7669999999999,2697.17,115.0,187.142
729.868,2703.53,115.0,186.91099999999997
727.29,2709.35,115.0,186.248
727.6039999999999,2715.76,115.0,186.329
736.304,2721.2,115.0,188.56400000000002
735.715,2725.41,115.0,188.41299999999998
728.043,2731.67,115.0,186.442
726.199,2747.62,115.0,185.968
721.943,2752.83,115.0,184.87400000000002
721.5989999999999,2757.9,115.0,184.78599999999997
730.7769999999999,2764.08,115.0,187.144
730.7769999999999,2769.88,115.0,187.144
728.885,2769.88,115.0,186.658
727.61,2774.75,115.0,186.33
726.49,2790.47,115.0,186.043
724.7410000000001,2794.64,115.0,185.593
724.15,2800.3,115.0,185.44099999999997
720.1289999999999,2775.63,115.0,184.408
720.1289999999999,2822.98,115.0,184.408
718.919,2822.98,115.0,184.097
720.2819999999999,2795.63,115.0,184.447
720.2819999999999,2811.94,115.0,184.447
718.034,2811.94,115.0,183.87
717.84,2818.04,115.0,183.82
716.939,2825.23,115.0,183.58900000000003
719.2610000000001,2830.99,115.0,184.185
717.26,2838.17,115.0,183.671
721.1160000000001,2848.94,115.0,184.662
718.9780000000001,2867.01,115.0,184.112
714.951,2872.61,115.0,183.078
710.753,2878.51,115.0,181.99900000000002
708.0239999999999,2894.02,115.0,181.298
706.862,2899.2,115.0,180.99900000000002
704.414,1671.29,115.0,180.37
704.7139999999999,1668.31,115.0,180.447
702.5219999999999,1611.89,115.0,179.88400000000001
700.2330000000001,1609.15,115.0,179.296
699.556,1553.74,115.0,179.122
699.637,1502.59,115.0,179.143
695.68,1446.14,115.0,178.12599999999998
695.2280000000001,1445.73,115.0,178.01
690.805,1398.34,115.0,176.873
690.94,1395.23,115.0,176.908
687.0419999999999,1347.92,115.0,175.907
686.3660000000001,1340.52,115.0,175.733
681.299,1325.91,115.0,174.43099999999998
681.0260000000001,1335.3,115.0,174.361
681.0260000000001,1294.06,115.0,174.361
677.7719999999999,1294.06,115.0,173.525
677.3810000000001,1298.91,115.0,173.424
677.3810000000001,1247.39,115.0,173.424
672.689,1247.39,115.0,172.21900000000002
671.825,1216.61,115.0,171.997
667.2139999999999,1202.18,115.0,170.812
669.618,1208.44,115.0,171.43
669.618,1169.61,115.054,171.37900000000002
663.89,1169.61,115.055,169.907
662.253,1179.91,115.0,169.537
662.253,1136.57,119.765,165.24
657.9060000000001,1136.57,119.829,164.15400000000002
657.9060000000001,1100.81,124.984,159.601
653.331,1100.81,125.125,158.493
656.13,1101.82,124.89399999999999,159.298
651.754,1064.35,130.516,153.526
647.308,1050.64,132.757,150.776
651.839,1043.81,133.516,150.968
647.8580000000001,1037.68,134.64600000000002,149.28799999999998
643.2869999999999,1023.99,136.965,146.55100000000002
639.281,1026.36,136.864,145.937
634.403,1029.07,136.759,145.162
637.585,1024.68,137.22799999999998,145.34799999999998
637.585,1011.39,139.251,143.72299999999998
631.6990000000001,1011.39,139.665,142.409
629.025,988.362,143.44,139.043
624.771,991.688,143.25799999999998,138.51
619.555,988.3389999999999,144.205,136.972
619.555,984.056,144.889,136.466
614.742,984.056,145.285,135.41899999999998
608.13,970.2819999999999,148.099,132.388
608.13,974.605,147.387,132.888
603.877,974.605,147.754,131.972
604.351,972.084,148.132,131.784
604.351,962.807,149.675,130.719
596.391,962.807,150.405,129.024
605.631,959.539,150.1,130.616
593.899,960.275,151.066,128.208
591.577,943.498,154.162,125.836
591.577,951.24,152.833,126.70299999999999
586.673,951.24,153.30700000000002,125.67
591.008,954.768,152.281,126.978
587.135,957.0269999999999,152.257,126.41
586.007,945.615,154.351,124.90700000000001
586.007,952.836,153.094,125.70700000000001
582.368,952.836,153.44299999999998,124.94
581.089,956.09,152.99200000000002,125.027
571.741,972.467,150.918,124.81700000000001
566.714,973.6160000000001,151.14700000000002,123.859
561.21,960.612,154.035,121.3
561.673,956.977,154.664,121.014
561.673,971.928,151.898,122.595
551.9580000000001,971.928,152.749,120.508
557.241,974.283,151.846,121.89
557.241,971.85,152.30100000000002,121.635
550.271,965.0369999999999,154.207,119.43299999999999
550.271,970.924,153.088,120.041
549.509,970.666,153.204,119.851
549.509,983.525,150.754,121.18
542.132,987.43,150.606,119.97399999999999
542.132,996.752,148.798,120.92399999999999
537.619,996.752,149.144,119.93
539.61,994.5,149.431,120.14
536.4069999999999,1014.14,145.817,121.415
539.977,1005.23,147.31,121.309
535.44,992.882,150.07299999999998,119.06200000000001
526.609,1009.61,147.404,118.775
523.8480000000001,997.243,150.101,116.947
524.31,1009.54,147.582,118.256
520.192,997.1510000000001,150.399,116.133
522.857,1005.33,148.54,117.51899999999999
519.056,992.3839999999999,151.459,115.42
514.112,1017.97,146.566,116.79299999999999
514.112,1005.54,149.132,115.59899999999999
510.713,1005.54,149.38,114.845
513.144,1011.53,147.965,115.958
513.144,999.081,150.539,114.765
509.587,999.081,150.809,113.98100000000001
508.17,1016.12,147.35299999999998,115.28299999999999
505.43,1003.11,150.276,113.443
508.005,1024.23,145.666,116.015
508.005,1011.75,148.278,114.83200000000001
505.32099999999997,1011.75,148.466,114.23200000000001
504.338,1021.5,146.48,114.929
495.51800000000003,989.742,153.876,110.01700000000001
495.51800000000003,1014.28,148.61,112.277
492.82,1014.28,148.796,111.67299999999999
491.01099999999997,1036.17,144.173,113.265
493.537,2512.93,115.0,126.186
491.79699999999997,2500.48,115.0,125.73899999999999
494.574,1043.03,142.483,114.711
492.55300000000005,1031.3,145.136,113.171
494.384,2485.11,115.0,126.404
496.06800000000004,2467.16,115.0,126.837
495.01099999999997,2454.73,115.0,126.565
493.551,2457.54,115.0,126.19
492.286,2473.99,115.0,125.865
491.08099999999996,2470.28,115.0,125.556
491.08099999999996,2459.14,115.0,125.556
490.75199999999995,2459.14,115.0,125.471
489.459,2429.18,115.0,125.139
489.459,2446.64,115.0,125.139
488.787,2446.64,115.0,124.96600000000001
487.126,2439.33,115.0,124.539
487.126,2427.76,115.0,124.539
486.848,2411.45,115.0,124.46799999999999
484.026,2429.34,115.0,123.743
484.455,2403.61,115.0,123.853
480.61800000000005,2421.08,115.0,122.867
483.906,2393.62,115.0,123.712
480.26300000000003,2403.09,115.0,122.77600000000001
479.615,2385.2,115.0,122.609
477.361,2393.67,115.0,122.03
477.12800000000004,2373.62,115.0,121.97
474.181,2362.52,115.0,121.213
472.548,2355.49,115.0,120.794
469.06199999999995,2343.98,115.0,119.898
469.06199999999995,2363.5,115.0,119.898
467.421,2337.61,115.0,119.476
467.421,2347.38,115.0,119.476
464.92400000000004,2340.4,115.0,118.835
462.085,2346.94,115.0,118.105
457.005,2326.07,115.0,116.8
457.005,2336.51,115.0,116.8
454.134,2336.51,115.0,116.06200000000001
459.605,2317.78,115.0,117.46799999999999
456.38800000000003,2298.48,115.0,116.641
456.38800000000003,2307.35,115.0,116.641
454.38599999999997,2307.35,115.0,116.12700000000001
456.819,2290.49,115.0,116.75200000000001
452.894,2306.94,115.0,115.744
448.089,2281.53,115.0,115.0
445.155,2287.98,115.0,115.0
446.405,2273.28,115.0,115.0
433.13199999999995,2261.35,115.0,115.0
433.13199999999995,2271.23,115.0,115.0
431.42199999999997,2271.23,115.0,115.0
438.504,2253.41,115.0,115.0
435.531,2261.89,115.0,115.0
434.18699999999995,2240.36,115.0,115.0
434.18699999999995,2249.82,115.0,115.0
430.19599999999997,2249.82,115.0,115.0
434.408,2234.26,115.0,115.0
431.782,2242.72,115.0,115.0
426.17199999999997,2223.7,115.0,115.0
423.60699999999997,2211.69,115.0,115.0
425.00300000000004,2214.73,115.0,115.0
422.327,2203.21,115.0,115.0
419.98,2212.64,115.0,115.0
420.24199999999996,2185.04,115.0,115.0
416.097,2173.52,115.0,115.0
416.097,2193.38,115.0,115.0
413.17699999999996,2193.38,115.0,115.0
415.834,2174.0,115.0,115.0
412.79400000000004,2172.44,115.0,115.0
414.142,2164.62,115.0,115.0
410.251,2157.56,115.0,115.0
407.949,2154.43,115.0,115.0
403.25300000000004,2148.52,115.0,115.0
403.25300000000004,2146.98,115.0,115.0
400.754,2146.98,115.0,115.0
406.407,2128.41,115.0,115.0
406.407,2137.86,115.0,115.0
401.42699999999996,2137.86,115.0,115.0
399.02099999999996,2118.42,115.45299999999999,115.0
395.884,2127.86,116.904,115.0
392.626,2108.68,118.411,115.0
388.63,2099.49,120.259,115.0
386.935,2108.38,121.042,115.0
390.884,2090.74,119.21600000000001,115.0
388.245,2099.21,120.43700000000001,115.0
389.67400000000004,2082.24,119.77600000000001,115.0
385.82,2090.71,121.55799999999999,115.0
380.99800000000005,2072.73,123.788,115.0
380.99800000000005,2061.63,123.788,115.0
378.205,2061.63,125.08,115.0
382.667,2061.61,123.016,115.0
378.602,2071.08,124.896,115.0
380.582,2052.7,123.98100000000001,115.0
380.582,2061.17,123.98100000000001,115.0
377.281,2061.17,125.508,115.0
375.284,2041.11,126.431,115.0
371.445,2051.59,128.20600000000002,115.0
371.445,2040.45,128.20600000000002,115.0
368.037,2040.45,129.783,115.0
363.85400000000004,2023.06,131.718,115.0
367.745,2002.77,129.918,115.0
367.745,1991.26,129.918,115.0
365.02099999999996,1991.26,131.178,115.0
358.458,1994.15,134.213,115.0
355.41,1981.32,135.623,115.0
357.49800000000005,1972.19,134.657,115.0
357.49800000000005,1959.78,134.657,115.0
355.798,1959.78,135.444,115.0
356.491,1963.12,135.123,115.0
356.491,1950.72,135.123,115.0
353.45,1950.72,136.53,115.0
354.72,1946.4,135.942,115.0
351.037,1934.03,137.645,115.0
354.337,1925.77,136.119,115.0
354.337,1913.41,136.119,115.0
349.665,1918.43,138.28,115.0
346.265,1906.09,139.852,115.0
346.82599999999996,1895.63,139.593,115.0
344.926,1883.32,140.472,115.0
345.37699999999995,1875.47,140.263,115.0
345.37699999999995,1863.18,140.263,115.0
342.384,1863.18,141.64700000000002,115.0
341.468,1864.37,142.071,115.0
341.468,1851.18,142.071,115.0
338.80699999999996,1851.18,143.30200000000002,115.0
342.285,1843.8,141.69299999999998,115.0
336.44199999999995,1831.55,144.395,115.0
337.168,1835.1,144.06,115.0
337.168,1823.24,144.06,115.0
335.624,1823.24,144.774,115.0
334.653,1807.98,145.22299999999998,115.0
332.961,1794.85,146.006,115.0
328.681,1792.18,147.985,115.0
328.681,1779.08,147.985,115.0
327.783,1779.08,148.401,115.0
326.45,1785.37,149.017,115.0
324.95,1773.57,149.711,115.0
324.95,1760.83,149.711,115.0
327.879,1751.18,148.356,115.0
327.879,1739.07,148.356,115.0
323.27299999999997,1739.07,150.486,115.0
316.416,1733.37,153.657,115.0
316.118,1720.67,153.795,115.0
319.05,1714.11,152.439,115.0
319.05,1692.21,152.439,115.0
319.782,1692.21,152.101,115.0
323.1,1703.3,150.566,115.0
318.39099999999996,1675.56,152.744,115.0
318.39099999999996,1656.0,152.744,115.0
317.061,1656.0,153.359,115.0
318.809,1656.96,152.55100000000002,115.0
319.237,1634.46,152.35299999999998,115.0
311.432,1637.59,155.963,115.0
311.432,1615.85,155.963,115.0
314.944,1615.85,154.338,115.0
311.013,1618.97,156.156,115.0
309.77299999999997,1597.56,156.73,115.0
319.384,1601.36,152.285,115.0
319.384,1579.22,152.285,115.0
319.435,1579.22,152.261,115.0
319.725,1574.84,152.127,115.0
319.725,1561.47,152.127,115.0
418.18,1561.47,115.0,115.0
399.85,1566.27,115.07,115.0
619.5459999999999,1552.95,115.0,158.564
620.612,1535.71,115.0,158.838
617.626,1523.64,115.0,158.071
617.1619999999999,1527.27,115.0,157.951
616.2819999999999,1513.22,115.0,157.725
615.997,1518.5,115.0,157.65200000000002
615.997,1513.15,115.0,157.65200000000002
613.4780000000001,1513.15,115.0,157.005
610.512,1500.68,115.0,156.243
606.461,1507.77,115.0,155.202
603.203,1502.04,115.0,154.365
602.956,1508.41,115.0,154.30100000000002
600.786,1494.92,115.0,153.744
606.862,1490.85,115.0,155.305
603.039,1485.54,115.0,154.32299999999998
600.014,1471.59,115.0,153.545
604.582,1493.81,115.0,154.719
602.129,1479.88,115.0,154.089
603.006,1481.6,115.0,154.314
601.0880000000001,1478.57,115.0,153.821
600.623,1473.81,115.0,153.702
600.623,1469.72,115.0,153.702
599.3240000000001,1469.72,115.0,153.368
597.807,1475.88,115.0,152.97799999999998
597.055,1463.84,115.0,152.785
595.139,1461.68,115.0,152.293
597.068,1465.75,115.0,152.78799999999998
595.9019999999999,1461.17,115.0,152.489
591.5419999999999,1457.28,115.0,151.368
591.3290000000001,1454.04,115.0,151.314
598.065,1457.82,115.0,153.045
596.2130000000001,1453.15,115.0,152.569
592.813,1449.17,115.0,151.695
591.744,1455.35,115.0,151.42
589.7330000000001,1451.27,115.0,150.904
589.187,1445.5,115.0,150.763
590.852,1441.05,115.0,151.191
590.852,1428.58,115.0,151.191
590.1619999999999,1428.58,115.0,151.014
597.986,1431.82,115.0,153.024
596.61,1438.89,115.0,152.671
596.61,1424.58,115.0,152.671
595.366,1424.58,115.0,152.351
592.261,1427.17,115.0,151.553
592.261,1414.16,115.0,151.553
591.357,1414.16,115.0,151.321
591.681,1428.79,115.0,151.404
591.265,1410.0,115.0,151.297
591.121,1406.89,115.0,151.26
592.059,1411.54,115.0,151.501
591.5369999999999,1408.93,115.0,151.36700000000002
593.689,1403.46,115.0,151.92
593.363,1408.79,115.0,151.836
594.804,1401.95,115.0,152.207
594.398,1408.24,115.0,152.102
596.947,1402.28,115.0,152.757
596.236,1398.38,115.0,152.575
